source_client_id,valid_fraction,nonzero_fraction,missing_hour_count,longest_missing_run_hours,active_day_count,mean_load,median_load,standard_deviation,coefficient_of_variation,p05,p25,p75,p95,p99,maximum,load_factor_mean_over_p95,peak_to_mean_ratio,p99_to_median_ratio,weekday_mean,weekend_mean,weekday_to_weekend_ratio,daytime_mean,nighttime_mean,daytime_to_nighttime_ratio,overnight_baseload_ratio,morning_mean,afternoon_mean,evening_mean,two_shift_score,business_hour_concentration,weekend_reduction_fraction,hourly_ramp_p95,daily_peak_hour_mode,daily_peak_hour_entropy,lag_24_autocorrelation,lag_168_autocorrelation,eligible,exclusion_reason
MT_011,1.0,0.9998858447488584,0,0,365,39.57835711709503,37.444113263785354,12.33491188914921,0.3116580067397847,24.2175856929955,30.5514157973174,45.640834575260826,64.65163934426218,78.13152011922502,95.75260804769,0.6121787091328814,2.4193174002751037,2.086616915422887,39.9707338125936,38.593642525507256,1.0356818169255777,39.44603229691932,35.81893207847618,1.1012620982249408,0.5540297576639115,35.19571415933417,40.26796711784359,52.63675662985117,0.5836176935540858,0.41527359869325997,0.03445248950251856,11.73621460506709,20,1.809336436772525,0.8746058446108591,0.8721578602788258,True,
MT_012,1.0,0.3408675799086758,0,0,125,50.73599776547169,0.0,74.88412159716282,1.4759564194108568,0.0,0.0,112.2340425531915,194.14893617021275,241.48936170212775,305.8510638297872,0.2613251391755802,6.028285188035343,999.0,52.27965952012173,46.862000477359516,1.1156087872385998,57.687408918682614,40.460689303410085,1.4257643631845056,0.20840026271345471,49.51884776061401,58.56747303993006,61.36512678519383,0.27835929192468883,0.4737547587788325,0.1036284301101279,29.78723404255325,0,1.414908973797597,0.9706789706983564,0.9502356767207396,True,
MT_013,1.0,0.9998858447488584,0,0,365,73.88809851049167,52.860696517412926,39.82741067132261,0.539023353885164,34.82587064676615,42.703150912106125,109.45273631840818,148.839137645108,163.76451077943625,195.27363184079599,0.49642923010391554,2.64282930238174,3.098039215686277,85.88562614767798,43.77891857486073,1.9618032821166185,101.98232581385312,46.00144255889502,2.2169375598012286,0.3090681878887316,88.85367682137259,97.18909258880636,72.26155182989164,0.6249793312219374,0.5750944551609815,0.4902648960189906,40.63018242122699,11,2.179732352833797,0.6435139486606466,0.9112918826091704,True,
MT_014,1.0,0.9998858447488584,0,0,365,44.95706247286355,40.36375239310785,18.459915399466873,0.41061213487000914,24.880344607530315,31.1104020421187,53.446075303126975,86.95756222080398,101.91767708998069,117.26228462029324,0.5170000322537548,2.6083173181315775,2.524980237154146,48.43297790231311,36.23385163549491,1.3366776016400053,55.95099264802301,32.97516850101844,1.6967613871721372,0.37920990031076746,46.176855405291214,56.610441380877866,49.611092655890765,0.5910198846488475,0.5185595392807256,0.25187644442229484,12.444160816847425,11,2.058530342350539,0.7831714244353908,0.8900542229091233,True,
MT_015,1.0,0.2752283105022831,0,0,102,13.014347239518473,0.0,22.44897809424615,1.7249407658402662,0.0,0.0,29.9586776859504,60.692148760330575,76.96280991735539,95.81611570247938,0.21443213834644906,7.362345105679272,999.0,13.624439932237738,11.483249231828777,1.1864620942367166,14.524474980187932,10.562618518623344,1.375082793587527,0.17403599533663655,12.459963111815542,14.747785293784675,16.149223791463825,0.2241455358010299,0.46501483813968236,0.15715807116170255,7.877066115702505,0,1.1895173938900656,0.9632238405331282,0.8704284931045634,True,
MT_016,1.0,0.9998858447488584,0,0,365,33.36205092000291,29.755125284738025,11.183708959855535,0.33522246538956363,20.928246013667426,25.341685649202724,39.29384965831433,56.52761958997715,65.54812072892936,84.56719817767652,0.5901902673771583,2.5348321174994823,2.202918660287082,32.79042189231884,34.79661992217161,0.9423450313754622,29.7637844416014,33.73009759103817,0.8824102676035367,0.5967011849375453,28.08505216296897,29.684265817913275,46.058133366617795,0.5109831123255477,0.3717270524046718,-0.06118244030043174,11.247152619589947,20,1.3819907126508006,0.8615793450857475,0.8246035550051327,True,
MT_017,1.0,0.9998858447488584,0,0,365,49.49809638682732,50.08984725965855,13.281344042358041,0.2683202994023127,29.2003593890386,39.0835579514825,57.72686433063792,72.32704402515722,83.87466307277626,95.9119496855345,0.6843649848265692,1.9376896625676914,1.674484304932736,49.77884578974364,48.793523366046955,1.02019371333988,52.98372903051114,40.805732993636845,1.2984383600895812,0.5641836126946312,46.53523940807476,53.66825027590083,65.07187780772686,0.6927110808587879,0.4460081371652122,0.019793998998259288,12.803234501347745,19,1.7166119516580025,0.9109198956451147,0.9116554090379542,True,
MT_018,1.0,0.9998858447488584,0,0,365,249.01035056238788,253.19488817891374,83.56213290248056,0.33557694575248037,123.003194888179,178.91373801916924,305.9105431309905,388.1789137380192,449.20926517571877,554.3130990415335,0.6414834545352049,2.2260644900487945,1.7741640378548893,259.20430249021746,223.42745197427706,1.1601273710987823,274.43476738588123,197.71215370475736,1.388052086042689,0.509332544111844,244.88270821480154,268.7586619399828,328.17574073263603,0.6616039047672736,0.45920910309898183,0.13802568156556982,83.06709265175726,20,1.8055424158654012,0.8374981792403209,0.8665488562525319,True,
MT_019,1.0,0.9998858447488584,0,0,365,8.207045501480001,7.66331658291457,2.3614695751717347,0.28773686885809074,5.402010050251253,6.53266331658291,9.54773869346732,13.065326633165801,15.201005025125625,17.839195979899525,0.6281546364594323,2.1736440935635764,1.9836065573770494,8.184179999614932,8.264429116737533,0.9902898172409662,7.888242582776898,7.6424072416878905,1.0321672652757918,0.5849380927291898,7.30255157063858,7.931438011977696,11.106474151579814,0.5829930628732011,0.40048123800836666,-0.009805394935885836,2.8894472361809265,21,1.6299666122372547,0.8019034234360449,0.8110863631019573,True,
MT_020,1.0,0.9998858447488584,0,0,365,40.844824291432815,38.98678414096915,11.118717431708458,0.27221851543233605,25.991189427312776,32.8193832599119,46.69603524229075,62.55506607929515,73.12775330396475,98.01762114537438,0.6529419094475528,2.399756219931482,1.875706214689266,40.852560748504835,40.825408759742444,1.0006650757356081,39.779977068372446,39.525300223281626,1.0064433879983739,0.631848109203164,37.448252972059606,39.49580592601532,50.602256954921245,0.6150106116148947,0.4058039355706516,0.0006646337038587191,11.453744493392051,21,2.110012666408608,0.7622842611368374,0.737736073814445,True,
MT_021,1.0,0.9998858447488584,0,0,365,163.5621369145808,159.03141361256525,49.43178521946515,0.302220221329589,98.82198952879573,123.69109947643994,190.4450261780105,259.1623036649215,312.82722513089,383.50785340314127,0.6311185484986854,2.3447226884998793,1.9670781893004137,166.47536742826958,156.25104879849647,1.0654352000091758,172.29631356236104,135.5178225632934,1.2713922811288552,0.5229071537290714,148.42394032848023,178.08607664538954,220.57215090009322,0.6299334670910012,0.43891656104050336,0.06141640524793279,45.81151832460725,19,1.8995297465350147,0.890035949985347,0.8932606949025703,True,
MT_022,1.0,0.9998858447488584,0,0,365,27.729294966933367,24.5952677459527,11.196488367644832,0.40377832833457983,14.00996264009965,18.52428393524285,36.153486924034894,48.567870485678725,54.85834371108343,64.9128268991283,0.5709390732935252,2.340947614302331,2.230443037974681,29.71165262290676,22.75433969569244,1.3057576277869927,31.879296815025857,21.633237516846076,1.4736257941143134,0.4454228134878819,29.164036688900648,29.092814047777463,35.72401866289088,0.5997468095070834,0.47902553438282036,0.2341610887659089,17.4346201743462,9,2.157872570204111,0.7035493840466008,0.842125382566044,True,
MT_023,1.0,0.9998858447488584,0,0,365,9.271556216190163,8.41029023746702,3.5269921264838,0.38040993812073326,4.94722955145119,6.59630606860158,11.213720316622675,16.49076517150395,19.624010554089672,26.385224274406326,0.5622271689497718,2.8458247633047793,2.3333333333333286,8.977989567221663,10.008295594851495,0.897054796407108,7.995852459608918,8.084371724437053,0.9890505696861311,0.4902363013698632,9.255234876688228,7.595616317875686,14.184317056421003,0.5109178082191782,0.35933613665481584,-0.11475910279417612,4.947229551451201,20,1.08496851232377,0.8441466157137698,0.8499877369361742,True,
MT_024,1.0,0.9998858447488584,0,0,365,31.47167493470132,31.721536351166,9.959057108097845,0.31644509320718683,16.460905349794224,23.49108367626885,37.89437585733883,48.525377229080924,56.5843621399177,68.07270233196161,0.6485611597850818,2.162983141926877,1.7837837837837829,32.23002696182773,29.568503020470615,1.0900121301208423,34.32775240994419,26.24948324783434,1.3077496454249753,0.5409434144924732,29.72655980858247,34.37513701761968,40.178537873236,0.6604966358487826,0.4544794708412243,0.08257901690586067,11.145404663923195,20,1.6924974418938836,0.8280796592435765,0.8161650649314081,True,
MT_025,1.0,0.9998858447488584,0,0,365,221.8858020739982,210.28037383177576,72.07747278454244,0.32484040038084466,129.67289719626174,165.88785046728975,264.01869158878526,364.4859813084115,426.4018691588785,561.9158878504672,0.6087636108184048,2.532455355854946,2.0277777777777772,224.82853361740732,214.5006777198658,1.0481483602165096,226.65471770579953,180.7070957623864,1.2542657317885852,0.49578613452757253,226.33145563948278,211.39472111978836,313.31135578030984,0.6004705245287433,0.4256219407821981,0.04593658879222384,82.94392523364473,19,1.5880683718278275,0.8793310925858036,0.8662764972656641,True,
MT_026,1.0,0.9998858447488584,0,0,365,20.901463702499804,18.220338983050823,8.488047396185898,0.40609822914797744,12.5,15.254237288135549,23.940677966101703,39.40677966101695,50.42372881355932,61.86440677966105,0.5304027348161241,2.959812176802819,2.76744186046512,20.744312401238172,21.29585302585832,0.9741010315975395,18.824239609937305,19.943043301602042,0.9439000520259181,0.5060815289438798,16.265285194644374,19.843375125764254,31.359705131181798,0.4581528943879805,0.37525760312514095,-0.02658755874633023,9.322033898305074,21,1.5967027970348788,0.8680106653113423,0.9021915165827006,True,
MT_027,1.0,0.9998858447488584,0,0,365,19.79145810043438,17.8136419001218,7.504286837883069,0.37916796224924765,11.5712545676005,14.00730816077955,23.59926918392205,35.48264311814852,43.5444579780755,53.2886723507917,0.5577785745704925,2.6925086610784947,2.4444444444444438,19.61554959764671,20.232920785314974,0.9694867985586959,17.716450035873397,19.270789882034947,0.9193421828748923,0.543104689745573,15.911031207070124,18.6397727462333,28.38096290858125,0.4868690846713096,0.3729818260056292,-0.03147356053395178,7.003654080389751,20,1.5652434746212263,0.8936841775961627,0.8692823875093617,True,
MT_028,1.0,0.9998858447488584,0,0,365,67.1932750581214,63.04138594802693,20.992386355522513,0.31241796649090764,41.86717998075073,51.2512030798845,78.92204042348413,109.23965351299324,131.135707410972,164.10009624639076,0.6150996721179572,2.4422101185638905,2.0801526717557244,64.7773626153451,73.25628609239654,0.8842567112075931,62.66727754558519,65.23675952905191,0.9606129733908312,0.5971893669663871,55.63854426235273,64.94521866388915,91.81048690126177,0.551923038239495,0.38860087741530386,-0.13089331110005498,18.04619826756492,19,1.7822424350975956,0.8463512189445416,0.8869283378839377,True,
MT_029,1.0,0.9998858447488584,0,0,365,80.12712191523491,87.03819661866002,30.046797502764957,0.37498910212388437,27.708202880400748,53.694427050720094,104.88415779586735,116.46837820914226,130.46493425172187,156.543519098309,0.6879731919281183,1.9536895292946335,1.4989388489208615,90.4502405532084,54.22006456416679,1.6682060650474693,88.45129137681099,67.50998232988223,1.3101957417882393,0.5796421601119452,85.66068513165382,86.53282553189055,87.45250083632838,0.7392285928217207,0.4599529330321619,0.4005536720239986,14.558547276142844,19,1.987161882375788,0.43495216231845796,0.8123171152273031,True,
MT_030,1.0,0.647716894977169,0,0,237,23.925066010420757,29.9412196914034,19.317647323362916,0.8074229477548341,0.0,0.0,36.55400440852315,53.45334313005145,66.31153563556211,84.31300514327698,0.4475878328547442,3.5240448284052284,2.2147239263803673,23.701999365653123,24.484877493924152,0.9680260549204178,21.141384759393276,25.92221674232283,0.815570094546584,0.484950336581462,19.946134825655328,21.624577684283988,29.349893812969917,0.3888504448524219,0.36818750312233506,-0.03303004595492087,10.837619397501875,0,1.4736710587277415,0.9743021524136856,0.9513677180259755,True,
MT_031,1.0,0.9998858447488584,0,0,365,90.90006158375391,86.75986842105263,25.868446914250818,0.2845811813935465,56.332236842105274,72.77960526315792,104.02960526315775,141.87911184210523,172.28618421052624,201.48026315789448,0.6406867114090409,2.216503043534835,1.9857819905213263,90.03299713904013,93.0760598536606,0.9673056345594674,92.89732786589761,75.19911454578227,1.235351352565999,0.5300224505878641,87.28220379716414,93.27347692862293,124.1686193222783,0.6363011382772268,0.42582171309597816,-0.0337994158954964,26.315789473684177,20,1.3646349612907316,0.8770974784048517,0.8784455176535165,True,
MT_032,1.0,0.9998858447488584,0,0,365,31.879309118191113,29.98111425873465,9.892492871656577,0.31031076724343687,18.64966949952785,24.079320113314452,38.9518413597734,50.04721435316335,56.657223796034,66.80830972615678,0.636984685965366,2.0956636631762615,1.8897637795275597,32.286469620608855,30.857492857315812,1.0463089068804323,31.667248761431697,31.130508880179033,1.0172416031912157,0.622022809511502,30.361200581232406,31.852441132972007,35.69437437748199,0.621549495993797,0.41389501055406075,0.04425930676486567,9.442870632672324,20,2.5202822131441667,0.8233612171453142,0.7555397196449734,True,
MT_033,1.0,0.9998858447488584,0,0,365,39.18412346300151,38.606010016694476,11.92194334602098,0.3042544350208046,23.998330550918226,28.3806343906511,46.744574290484124,61.35225375626045,70.11686143572621,85.14190317195325,0.6386745565806231,2.172867366864696,1.8162162162162168,40.55723193402372,35.73814931937846,1.1348442128768035,42.96664532211219,32.45055972282572,1.3240648447702879,0.5289220482713634,36.10755368536603,44.204762884869,49.735146477005046,0.6545180629329356,0.45688833389670164,0.1188217830665732,10.434056761268799,12,1.9265499142872733,0.8200234714890765,0.9019537813648707,True,
MT_034,1.0,0.9998858447488584,0,0,365,13.718340252799669,12.9189944134078,4.2969937233656115,0.31322985464576675,8.379888268156423,10.474860335195523,16.236033519553075,21.473463687150826,24.965083798882674,53.072625698324025,0.6388508371385085,3.8687351910150243,1.932432432432435,13.306339051920341,14.752304805006439,0.9019837393411648,11.024049131399705,16.02599822070865,0.6878853335422519,0.7463164049448716,11.057992780796404,11.072581056605694,17.062184319277566,0.5153005160188588,0.33483305706843475,-0.1086674364334208,4.189944134078209,23,1.732110430976938,0.834445070691114,0.7594361512508282,True,
MT_035,1.0,0.9998858447488584,0,0,365,116.54331958974754,110.759493670886,30.8336466187172,0.26456811705086936,75.59774964838257,93.17862165963435,135.72433192686375,174.7538677918425,200.2144866385372,264.76793248945125,0.6668998006302654,2.271841349821506,1.8076507936507944,114.93719609565434,120.57407182011615,0.9532496859451556,113.75045758434004,108.57091593934841,1.0477065298766117,0.6212790441277803,110.88456672382458,110.82756937620819,149.54988150973932,0.6343554477550232,0.4066816026891729,-0.049043094106546725,40.436005625879076,20,1.8771941272307604,0.8176514254607198,0.7959928841827135,True,
MT_036,1.0,0.9998858447488584,0,0,365,36.471865937330534,24.0963855421687,25.933685578207243,0.7110600160345235,11.1876075731497,16.351118760757302,56.7986230636833,87.34939759036145,105.42168674698777,126.936316695353,0.41753998245495644,3.480389978222315,4.374999999999988,43.27229553133167,19.405403206231508,2.2299096324592718,53.86096244076109,19.73156815127437,2.729684839432413,0.22589243538700313,41.87493614379239,54.27679406471287,35.14046400867659,0.550385766021099,0.6153254599644716,0.5515513339896456,26.678141135972446,10,2.4625503481332274,0.6654381339631522,0.8669634220837346,True,
MT_037,1.0,0.9998858447488584,0,0,365,114.46967488937757,105.4158607350095,38.5516690898025,0.3367849967867776,68.18181818181817,85.58994197292068,134.91295938104452,193.907156673114,224.08607350096705,271.276595744681,0.5903323882075635,2.3698555622424906,2.1257339449541313,115.21163580041053,112.60763837226601,1.0231245186009146,107.92665801118147,108.35944331098804,0.9960060213804857,0.5588212687459436,103.47014299214823,107.99042597352127,152.9083092657852,0.5452624147394075,0.39285025384627265,0.022601861435728732,34.864603481625096,19,1.5730490510472306,0.8296510221735129,0.7549121467525775,True,
MT_038,1.0,0.9998858447488584,0,0,365,121.94014619044204,119.76439790575925,28.259999541772636,0.23175303970553812,81.47905759162305,98.74018324607326,142.01570680628248,170.8115183246075,193.390052356021,232.3298429319375,0.7138871393831235,1.9052777136177328,1.614754098360655,125.85765999344713,112.10869328097732,1.122639612594635,136.6183748117335,100.03866187334144,1.365655760017117,0.5856669553351171,124.63960410241698,136.77442683305844,139.44250699275625,0.7652119526233832,0.4668218352741663,0.10924219243537225,26.17801047120388,11,2.213351573170825,0.7998894355464901,0.8722884452318963,True,
MT_039,1.0,0.2452054794520548,0,0,90,10.698833005750165,0.0,20.98915679076961,1.9618174037756113,0.0,0.0,0.0,60.64275309541138,85.65367807720318,110.5243991260015,0.176423932945744,10.330509791731432,999.0,10.162930592646543,12.043741946327525,0.843834967399439,9.294166359037803,9.384447116104122,0.9903797468354429,0.15474968791966354,8.29641786974495,9.970085171623648,18.02434924023985,0.15060746840293732,0.3619618433322971,-0.18506584656219704,10.742898761835358,0,0.8234137174788296,0.9715786614695084,0.9576406893911887,True,
MT_040,1.0,0.9998858447488584,0,0,365,130.4493451753726,123.62637362637375,42.37521751618706,0.3248404003808448,76.23626373626375,97.52747252747253,155.21978021978026,214.2857142857145,250.68681318681325,330.3571428571428,0.6087636108184048,2.532455355854945,2.0277777777777763,132.179412621223,126.1075412968442,1.0481483602165096,133.25304832154148,106.23988597019421,1.2542657317885852,0.4957861345275725,133.06299864519045,124.28151186712833,184.19953334336898,0.6004705245287432,0.42562194078219817,0.04593658879222384,48.76373626373626,19,1.6040901679235655,0.8793310925858039,0.8662764972656637,True,
MT_041,1.0,0.2996575342465753,0,0,110,28.067176473640515,0.0,44.86216348802458,1.5983853427564112,0.0,0.0,72.1590909090909,116.77556818181809,148.2443181818179,179.54545454545476,0.24035144431873176,6.396990260636874,999.0,28.093842520027863,28.000254953379955,1.003342382660577,23.98684620174346,29.76757082814446,0.8058046234348597,0.25491266102680593,23.066235990037363,24.474237235367372,37.557207347447076,0.203554878668562,0.3560927925939706,0.00333124835384091,14.204545454545302,0,0.9943103576344943,0.9860325485575173,0.9548664039679203,True,
MT_042,1.0,0.9998858447488584,0,0,365,40.2983992155634,38.43710292249045,13.144760312442175,0.32618566911624663,23.8246505717916,29.8602287166455,47.64930114358322,65.43837357052095,79.54574332909779,101.01651842439635,0.615822139468901,2.506712931301335,2.0695041322314047,40.74740434032595,39.17156904668816,1.0402290572470958,41.63060695201128,33.55435501557849,1.2406916161160952,0.5127626679079665,37.652521279002976,41.83405568803559,55.451819811665594,0.6073391851753336,0.43044107378105406,0.03867326812957883,12.706480304955507,19,1.7079524351428341,0.8749952855315073,0.8562864788164601,True,
MT_043,1.0,0.9998858447488584,0,0,365,1102.2422426317976,1090.9090909090905,348.67366570301556,0.31633124935449375,613.6363636363637,818.181818181818,1306.8181818181824,1738.6363636363649,2051.1363636363635,2812.4999999999973,0.6339693944548896,2.5516169597026677,1.880208333333334,1087.1447956577267,1140.1310278263404,0.953526190520723,1194.9455168119553,865.8701743462018,1.380051596896995,0.4980168323036974,1042.63698630137,1213.675280199253,1497.2447073474468,0.6488741158563879,0.45171011061008254,-0.048738891434012555,340.90909090908985,19,1.5883645833086673,0.8577902876545395,0.9158964163368911,True,
MT_044,1.0,0.9998858447488584,0,0,365,30.36356228923633,27.473498233215548,10.461877035023228,0.34455367704769907,18.5512367491166,23.144876325088326,35.3356890459364,51.9434628975265,64.84098939929328,77.03180212014135,0.5845502127791756,2.5369817080866226,2.3601286173633436,29.72561250784109,31.96457087523784,0.9299549999862124,28.69015925262597,27.95040902270197,1.0264665261006793,0.5380929083962351,24.78669506429804,30.221211094438257,43.76869645190958,0.529497872208244,0.3937032456223089,-0.07532084887422075,10.95406360424028,20,1.5874267053176119,0.8891113003234774,0.9099612019615482,True,
MT_045,1.0,0.9998858447488584,0,0,365,101.97149595531141,112.94416243654808,49.45228214553625,0.48496181881266615,27.072758037225025,48.2233502538071,145.093062605753,169.2047377326565,183.58714043993226,207.69881556683575,0.6026515410958905,2.0368320933318356,1.625468164794009,120.39778780472518,55.72859044860949,2.16043124068876,119.84365945808125,73.8836543587604,1.622059175310288,0.436652397260274,123.08466417881618,113.661351010979,108.94264422965487,0.6995844748858449,0.48969427818748096,0.5371294484330854,31.725888324872763,9,2.3026064093105227,0.4682424494391211,0.8284511923905381,True,
MT_046,1.0,0.9998858447488584,0,0,365,130.05948516522767,123.222748815166,39.64492731227968,0.3048214996539063,79.38388625592415,99.52606635071095,152.84360189573474,207.34597156398127,242.19194312796216,330.56872037914724,0.6272583170254402,2.5416732963320015,1.9654807692307679,128.14253418314547,134.87029484141462,0.9501168091448166,129.06154645198998,124.64657858858672,1.0354198880819303,0.601152641878669,114.07355709926647,132.46932415763175,161.24943192884515,0.5945205479452054,0.41346960805418537,-0.05250216644423156,46.2085308056873,20,1.81514036373523,0.856489166740399,0.8501910067118221,True,
MT_047,1.0,0.9998858447488584,0,0,365,28.889093457356243,28.072033898305076,9.034399177086353,0.3127269877963532,17.213983050847474,20.92161016949155,35.22245762711862,45.02118644067798,52.0934851694915,66.60487288135596,0.641677746441042,2.305536966041275,1.855707547169811,30.11273814452237,25.818215925141242,1.1663369084770576,31.43937195263525,23.771893864638955,1.322543846597001,0.5280157131345686,28.74686798622398,29.99374806516523,37.679848937775716,0.6523663712060165,0.45344926911378514,0.14261480303684437,10.063559322033855,20,2.0947964015429945,0.786296450246191,0.8401324267800356,True,
